Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,Water1,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
1,11/7/2011,88,71,80,7,71,74,0,15,426,1928,HZ,0,M,0,0.39,29.12,29.82,5.5,25,8.5
2,11/7/2011,90,70,80,M,70,74,0,15,-,-,TSRA BR,M,M,M,0.13,29.18,29.81,5.3,24,8
1,12/7/2011,87,70,79,6,63,69,0,14,427,1928,RA,0,M,0,0.01,29.25,29.94,5.6,2,7.7
2,12/7/2011,88,71,80,M,64,69,0,15,-,-,RA,M,M,M,0.01,29.31,29.92,4.5,4,7
1,13/7/2011,74,63,69,-4,57,62,0,4,428,1927, ,0,M,0,0,29.35,30.06,10.5,4,10.9
2,13/7/2011,74,66,70,M,57,63,0,5,-,-, ,M,M,M,0,29.4,30.04,11.6,4,12.2
1,14/7/2011,82,59,71,-2,56,63,0,6,428,1927, ,0,M,0,0,29.3,30.02,6.5,10,8
2,14/7/2011,82,65,74,M,56,63,0,9,-,-, ,M,M,M,0,29.35,30,7.3,9,8.7
1,15/7/2011,87,70,79,5,60,66,0,14,429,1926, ,0,M,0,  T,29.27,29.98,5.4,9,6.7
2,15/7/2011,86,71,79,M,60,67,0,14,-,-, ,M,M,M,0,29.33,29.96,6.2,10,6.8
1,16/7/2011,89,71,80,6,61,68,0,15,430,1925,RA,0,M,0,  T,29.32,30.02,3.4,19,4.3
2,16/7/2011,90,74,82,M,60,68,0,17,-,-, ,M,M,M,0,29.38,30,2.5,19,2.7
1,17/7/2011,95,69,82,8,69,74,0,17,431,1925, ,0,M,0,0,29.35,30.06,6.2,22,6.4
2,17/7/2011,95,74,85,M,69,74,0,20,-,-, ,M,M,M,0,29.41,30.04,6.8,23,7.2
1,18/7/2011,92,80,86,12,75,78,0,21,432,1924,RA HZ,0,M,0,0.01,29.23,29.96,10.6,25,10.8
2,18/7/2011,93,81,87,M,74,77,0,22,-,-,HZ,M,M,M,  T,29.29,29.94,11.2,24,11.7
1,19/7/2011,93,78,86,12,72,76,0,21,433,1923, ,0,M,0,0,29.17,29.89,4.5,7,6.2
2,19/7/2011,92,79,86,M,73,77,0,21,-,-,BR,M,M,M,0,29.23,29.86,3.2,6,6.6
1,20/7/2011,99,73,86,12,73,77,0,21,433,1923,BR HZ,0,M,0,0.02,29.08,29.8,9,23,10.7
2,20/7/2011,100,77,89,M,73,77,0,24,-,-,TS,M,M,M,0,29.15,29.78,7.6,23,9.9
1,21/7/2011,99,75,87,13,70,76,0,22,434,1922,TS,0,M,0,0.02,29.1,29.8,6.2,28,8.8
2,21/7/2011,101,82,92,M,72,77,0,27,-,-, ,M,M,M,0,29.16,29.77,5.3,26,10
1,22/7/2011,88,70,79,5,70,73,0,14,435,1921,TS TSRA RA BR,0,M,0,1.55,29.18,29.88,1.7,9,9
2,22/7/2011,100,71,M,M,70,74,M,M,-,-,TS TSRA BR,M,M,M,0.14,29.23,29.86,3.8,10,8.2
1,23/7/2011,87,70,79,5,70,73,0,14,436,1920,TS TSRA RA BR,0,M,0,6.86,29.23,29.95,0.8,30,5.3
2,23/7/2011,87,70,79,M,70,73,0,14,-,-,TSRA RA BR VCTS,M,M,M,0.04,29.28,29.93,0.7,20,4.9
1,24/7/2011,87,72,80,6,70,73,0,15,437,1919,TS TSRA BR,0,M,0,0.18,29.26,29.97,1.5,23,6.4
2,24/7/2011,87,72,80,M,69,72,0,15,-,-,TS TSRA VCFG,M,M,M,0.02,29.32,29.95,0.7,20,5.7
1,25/7/2011,88,73,81,7,66,71,0,16,438,1918, ,0,M,0,0,29.2,29.91,3.4,32,6.5
2,25/7/2011,90,73,82,M,67,71,0,17,-,-, ,M,M,M,0.01,29.25,29.89,2.1,35,6.1
1,26/7/2011,83,71,77,3,63,68,0,12,439,1918, ,0,M,0,0,29.18,29.88,6.3,5,8.5
2,26/7/2011,85,72,79,M,62,68,0,14,-,-, ,M,M,M,0.01,29.23,29.86,5.9,6,8
1,27/7/2011,90,68,79,5,66,70,0,14,440,1917,TS TSRA,0,M,0,0.71,29.13,29.85,6.2,16,9.5
2,27/7/2011,92,72,82,M,66,71,0,17,-,-,TS BR,M,M,M,  T,29.21,29.84,6,16,9.9
1,28/7/2011,87,73,80,6,71,74,0,15,441,1916,TSRA RA BR,0,M,0,0.7,29.2,29.89,3.2,23,6.8
2,28/7/2011,88,74,81,M,71,74,0,16,-,-,TS RA,M,M,M,  T,29.26,29.87,3.3,21,6.8
1,29/7/2011,86,71,79,5,67,71,0,14,442,1915,BR,0,M,0,0.7,29.28,29.98,4.3,4,5.9
2,29/7/2011,86,74,80,M,69,72,0,15,-,-,TSRA BR,M,M,M,0.36,29.34,29.96,3.5,4,5.6
1,30/7/2011,91,67,79,5,64,70,0,14,443,1914, ,0,M,0,0,29.35,30.05,2.4,13,3.4
2,30/7/2011,91,68,80,M,65,71,0,15,-,-, ,M,M,M,0,29.41,30.03,2,11,3.4
1,31/7/2011,90,68,79,5,69,73,0,14,444,1913, ,0,M,0,0,29.35,30.06,4.9,25,5
2,31/7/2011,91,73,82,M,69,73,0,17,-,-, ,M,M,M,0,29.41,30.04,4.5,23,5
1,1/8/2011,91,74,83,10,72,75,0,18,445,1911, ,0,M,0,0,29.28,29.99,4.2,27,4.9
2,1/8/2011,91,76,84,M,71,75,0,19,-,-,BR HZ,M,M,M,0,29.33,29.97,3.1,25,5.9
1,2/8/2011,93,74,84,11,73,76,0,19,446,1910, ,0,M,0,0.43,29.04,29.77,8.3,21,9.1
2,2/8/2011,93,74,84,M,73,77,0,19,-,-,TS TSRA HZ,M,M,M,0.28,29.1,29.75,8,20,8.5
1,3/8/2011,86,72,79,6,67,71,0,14,447,1909, ,0,M,0,0,29.11,29.81,6.9,2,8
2,3/8/2011,87,73,80,M,66,71,0,15,-,-,BR,M,M,M,0,29.16,29.78,9.6,1,10.3
1,4/8/2011,84,69,77,4,66,69,0,12,448,1908, ,0,M,0,0,29.25,29.94,5.3,5,6
2,4/8/2011,82,69,76,M,67,70,0,11,-,-, ,M,M,M,0,29.3,29.92,4.8,5,6.7
1,5/8/2011,83,69,76,3,68,71,0,11,449,1907,RA,0,M,0,  T,29.21,29.93,4,5,5.5
2,5/8/2011,84,70,77,M,68,71,0,12,-,-, ,M,M,M,  T,29.26,29.91,5.2,7,6
1,6/8/2011,85,72,79,6,70,72,0,14,450,1906,RA BR,0,M,0,0.18,29.1,29.82,2.5,5,4
2,6/8/2011,85,73,79,M,70,72,0,14,-,-,RA BR,M,M,M,0.69,29.15,29.8,1.3,3,3.7
1,7/8/2011,86,68,77,4,69,71,0,12,451,1904,TSRA BR,0,M,0,0.75,29.03,29.75,4.6,27,6.4
2,7/8/2011,87,70,79,M,69,72,0,14,-,-,RA BR HZ,M,M,M,0.49,29.09,29.73,3.6,26,5.6
1,8/8/2011,80,68,74,1,67,69,0,9,452,1903,RA BR,0,M,0,0.63,29,29.72,4,4,6.2
2,8/8/2011,80,69,75,M,67,70,0,10,-,-,TSRA RA BR,M,M,M,0.29,29.06,29.7,2.8,6,5.8
1,9/8/2011,80,64,72,-1,61,66,0,7,453,1902,BR,0,M,0,0,28.97,29.67,10.8,28,11.1
2,9/8/2011,82,66,74,M,61,66,0,9,-,-,BR,M,M,M,0.01,29.03,29.66,11,27,11.6
1,10/8/2011,77,61,69,-4,54,61,0,4,454,1900, ,0,M,0,0,29.14,29.84,7.3,31,8.7
2,10/8/2011,78,62,70,M,54,61,0,5,-,-, ,M,M,M,0,29.2,29.82,4.4,31,8
1,11/8/2011,81,57,69,-4,54,61,0,4,455,1859, ,0,M,0,0,29.25,29.95,2,24,3
2,11/8/2011,81,60,71,M,54,61,0,6,-,-, ,M,M,M,0,29.31,29.93,2.7,23,4.2
1,12/8/2011,81,60,71,-2,59,64,0,6,456,1858, ,0,M,0,0,29.22,29.94,8.3,19,8.5
2,12/8/2011,82,65,74,M,57,64,0,9,-,-, ,M,M,M,0,29.28,29.93,8.2,19,8.4
1,13/8/2011,83,62,73,0,64,66,0,8,457,1856,RA,0,M,0,0.75,29.15,29.86,3.6,27,6.7
2,13/8/2011,84,66,75,M,63,66,0,10,-,-,TS TSRA GR RA BR,M,M,M,0.93,29.2,29.84,5.3,24,7.8
1,14/8/2011,75,62,69,-3,60,63,0,4,458,1855,RA,0,M,0,  T,29.24,29.95,10.4,36,11.7
2,14/8/2011,75,62,69,M,60,63,0,4,-,-,RA,M,M,M,0.01,29.29,29.93,11.7,35,12.6
1,15/8/2011,82,57,70,-2,55,62,0,5,459,1854, ,0,M,0,0,29.28,29.98,2.4,2,4.9
2,15/8/2011,80,59,70,M,55,62,0,5,-,-, ,M,M,M,0,29.33,29.96,2.7,5,5.2
1,16/8/2011,85,61,73,1,58,64,0,8,500,1852, ,0,M,0,0,29.32,30.03,2.9,18,3.9
2,16/8/2011,83,63,73,M,56,63,0,8,-,-, ,M,M,M,0,29.38,30.01,2.3,18,3
1,17/8/2011,83,62,73,1,63,67,0,8,501,1851, ,0,M,0,0,29.31,30.02,5.6,22,6
2,17/8/2011,83,65,74,M,61,67,0,9,-,-, ,M,M,M,0,29.36,30.01,6,21,6.2
1,18/8/2011,84,67,76,4,60,66,0,11,502,1849, ,0,M,0,0,29.23,29.96,2.3,4,5.2
2,18/8/2011,85,71,78,M,62,67,0,13,-,-,HZ,M,M,M,0,29.28,29.94,2.8,7,5.2
1,19/8/2011,87,64,76,5,63,68,0,11,503,1848, ,0,M,0,0,29.18,29.89,3.3,14,5.2
2,19/8/2011,86,67,77,M,62,68,0,12,-,-, ,M,M,M,0,29.23,29.87,4.7,13,5.8
1,20/8/2011,80,66,73,2,67,69,0,8,504,1846,RA FG BR,0,M,0,1.11,29.22,29.92,1.3,21,3.4
2,20/8/2011,79,68,74,M,67,69,0,9,-,-,TSRA RA BR,M,M,M,0.39,29.28,29.9,2,16,4.9
1,21/8/2011,80,64,72,1,58,63,0,7,505,1845,RA,0,M,0,  T,29.26,29.97,8,32,8.5
2,21/8/2011,81,66,74,M,58,64,0,9,-,-,RA BR,M,M,M,0.01,29.32,29.95,7,32,7.6
1,22/8/2011,82,59,71,0,59,64,0,6,506,1843, ,0,M,0,0,29.3,30.02,1.6,26,4.1
2,22/8/2011,82,61,72,M,59,64,0,7,-,-, ,M,M,M,0,29.36,30.01,0.7,8,3.5
1,23/8/2011,73,62,68,-3,63,65,0,3,508,1842,TSRA BR,0,M,0,0.65,29.1,29.86,9.1,20,9.8
2,23/8/2011,74,66,70,M,62,65,0,5,-,-,TSRA RA BR,M,M,M,0.4,29.18,29.86,8.4,20,9.5
1,24/8/2011,92,69,81,10,65,70,0,16,509,1840,BR,0,M,0,0,28.99,29.7,8.2,27,10.7
2,24/8/2011,91,70,81,M,65,70,0,16,-,-, ,M,M,M,0,29.05,29.68,8.1,25,11
1,25/8/2011,83,64,74,4,59,64,0,9,510,1839, ,0,M,0,0,29.26,29.95,4.1,36,7.3
2,25/8/2011,80,65,73,M,59,64,0,8,-,-, ,M,M,M,0,29.33,29.93,3.1,2,7
1,26/8/2011,83,59,71,1,58,63,0,6,511,1837, ,0,M,0,0,29.26,29.98,1.9,26,3.3
2,26/8/2011,83,61,72,M,58,64,0,7,-,-, ,M,M,M,0,29.32,29.97,1.2,20,3.4
1,27/8/2011,81,64,73,3,62,66,0,8,512,1835, ,0,M,0,0,29.21,29.93,8.2,2,9.2
2,27/8/2011,83,67,75,M,61,66,0,10,-,-, ,M,M,M,0,29.26,29.91,8.1,1,9.3
1,28/8/2011,77,61,69,-1,57,61,0,4,513,1834, ,0,M,0,0,29.22,29.93,7,2,7.9
2,28/8/2011,77,61,69,M,55,61,0,4,-,-, ,M,M,M,0,29.26,29.91,8.5,1,9.2
1,29/8/2011,79,59,69,-1,56,62,0,4,514,1832, ,0,M,0,0,29.31,30.01,1.4,2,3.5
2,29/8/2011,78,61,70,M,57,62,0,5,-,-, ,M,M,M,0,29.36,30,1.1,6,4.2
1,30/8/2011,76,61,69,-1,56,62,0,4,515,1831,RA,0,M,0,0.04,29.33,30.03,5.3,15,6.3
2,30/8/2011,79,64,72,M,54,61,0,7,-,-,RA,M,M,M,0.02,29.38,30.02,5.9,15,6.8
1,31/8/2011,87,65,76,7,64,68,0,11,516,1829,RA,0,M,0,  T,29.23,29.95,5.4,17,8.3
2,31/8/2011,88,65,77,M,64,69,0,12,-,-, ,M,M,M,0.05,29.29,29.94,5.4,17,7.4
1,1/9/2011,93,71,82,14,71,75,0,17,517,1827, ,0,M,0,0,29.2,29.91,5.2,21,5.9
2,1/9/2011,94,74,84,M,70,75,0,19,-,-, ,M,M,M,0,29.26,29.89,5.8,21,6.3
1,2/9/2011,92,76,84,16,69,74,0,19,518,1826,HZ,0,M,0,0,29.18,29.89,4.9,22,7.4
2,2/9/2011,94,79,87,M,69,74,0,22,-,-, ,M,M,M,  T,29.24,29.87,4,20,6.6
1,3/9/2011,89,69,79,11,67,71,0,14,519,1824,RA BR HZ,0,M,0,0.02,29.16,29.87,2.5,29,6.2
2,3/9/2011,87,71,79,M,68,71,0,14,-,-, ,M,M,M,0.15,29.21,29.85,1.2,20,5.7
1,4/9/2011,73,58,66,-2,54,60,0,1,520,1822, ,0,M,0,0,29.24,29.94,10.5,32,11.5
2,4/9/2011,74,60,67,M,55,61,0,2,-,-,RA,M,M,M,  T,29.29,29.92,10.7,32,11.5
1,5/9/2011,65,52,59,-8,45,52,6,0,521,1821, ,0,M,0,0,29.39,30.1,14.2,1,14.8
2,5/9/2011,67,53,60,M,46,53,5,0,-,-, ,M,M,M,  T,29.43,30.07,15.9,36,16.6
1,6/9/2011,66,51,59,-8,46,52,6,0,522,1819, ,0,M,0,0,29.44,30.16,9.5,3,10.1
2,6/9/2011,66,57,62,M,47,54,3,0,-,-, ,M,M,M,0,29.49,30.14,13.8,4,14.3
1,7/9/2011,70,52,61,-6,47,54,4,0,523,1817, ,0,M,0,0,29.42,30.16,10.2,1,10.8
2,7/9/2011,70,58,64,M,47,55,1,0,-,-, ,M,M,M,0,29.47,30.13,12.4,2,13.3
1,8/9/2011,75,57,66,0,53,59,0,1,524,1815,RA,0,M,0,  T,29.34,M,13,2,13.4
2,8/9/2011,74,62,68,M,54,59,0,3,-,-,RA DZ BR,M,M,M,0.06,29.36,30.03,14.9,2,15.2
1,9/9/2011,72,60,66,0,60,62,0,1,525,1814,RA,0,M,0,0.02,29.23,29.96,8.2,4,8.3
2,9/9/2011,72,64,68,M,61,63,0,3,-,-,RA BR,M,M,M,0.11,29.28,29.94,7.9,4,8.4
1,10/9/2011,78,56,67,1,59,62,0,2,526,1812,BR,0,M,0,0,29.29,30,0.9,14,3.1
2,10/9/2011,76,58,67,M,60,63,0,2,-,-,FG+ BR,M,M,M,0.01,29.34,29.99,0.9,14,2
1,11/9/2011,83,57,70,5,59,63,0,5,527,1810,BR,0,M,0,0,29.27,29.99,5.1,27,5.5
2,11/9/2011,83,60,72,M,59,64,0,7,-,-,BR,M,M,M,0,29.33,29.98,4.3,25,4.7
1,12/9/2011,86,64,75,10,59,65,0,10,528,1809, ,0,M,0,0,29.18,29.91,10.5,23,10.9
2,12/9/2011,86,64,75,M,59,65,0,10,-,-, ,M,M,M,0,29.24,29.9,9.2,23,9.3
1,13/9/2011,73,56,65,0,54,59,0,0,529,1807,BR HZ FU,0,M,0,0,29.2,29.9,4.9,31,8.7
2,13/9/2011,76,58,67,M,55,61,0,2,-,-,HZ FU,M,M,M,0,29.26,29.89,3.4,31,7.8
1,14/9/2011,58,47,53,-11,43,49,12,0,530,1805,RA BR HZ FU,0,M,0,0.08,29.39,30.09,6.3,34,7.3
2,14/9/2011,60,48,54,M,45,51,11,0,-,-,RA BR HZ FU,M,M,M,  T,29.47,M,6,32,M
1,15/9/2011,59,42,51,-13,35,44,14,0,531,1803, ,0,M,0,0,29.61,30.33,7.4,1,8.5
2,15/9/2011,60,44,52,M,36,45,13,0,-,-, ,M,M,M,0,29.67,30.32,7.2,36,9
1,16/9/2011,58,46,52,-12,40,47,13,0,532,1760, ,0,M,0,0,29.59,30.33,1.4,8,3.3
2,16/9/2011,59,48,54,M,38,47,11,0,-,-, ,M,M,M,0,29.65,30.33,2.6,13,3.7
1,17/9/2011,68,50,59,-5,45,52,6,0,533,1758, ,0,M,0,0,29.53,30.27,7.7,11,8.9
2,17/9/2011,69,52,61,M,44,52,4,0,-,-, ,M,M,M,0,29.59,30.27,8.7,11,9.6
1,18/9/2011,65,55,60,-4,55,57,5,0,535,1756,RA DZ BR,0,M,0,0.43,29.34,30.11,8.9,15,9.5
2,18/9/2011,66,56,61,M,54,57,4,0,-,-,RA DZ BR,M,M,M,0.34,29.41,30.11,7.4,14,8
1,19/9/2011,69,54,62,-1,58,60,3,0,536,1755,RA BR,0,M,0,0.24,29.24,29.96,4.1,29,5.8
2,19/9/2011,68,56,62,M,58,60,3,0,-,-,RA BR,M,M,M,0.41,29.3,29.96,3.8,26,5.8
1,20/9/2011,74,49,62,0,54,58,3,0,537,1753,MIFG BCFG BR,0,M,0,0,29.26,M,7.3,18,7.3
2,20/9/2011,75,53,64,M,54,58,1,0,-,-,FG+ BCFG BR,M,M,M,0.01,29.33,29.99,5.8,17,6.1
1,21/9/2011,71,56,64,2,49,56,1,0,538,1751,RA,0,M,0,  T,29.23,29.95,10.2,25,11
2,21/9/2011,72,57,65,M,49,56,0,0,-,-, ,M,M,M,  T,29.29,29.94,9.4,24,10.3
1,22/9/2011,64,51,58,-4,47,52,7,0,539,1749, ,0,M,0,0,29.36,30.08,4.6,27,6.9
2,22/9/2011,63,53,58,M,47,52,7,0,-,-, ,M,M,M,0,29.42,30.08,6.5,25,7.2
1,23/9/2011,62,48,55,-6,44,49,10,0,540,1748, ,0,M,0,0,29.33,30.06,5.9,36,7
2,23/9/2011,62,48,55,M,46,51,10,0,-,-,RA,M,M,M,0.02,29.38,30.05,4.1,36,6.4
1,24/9/2011,62,51,57,-4,49,51,8,0,541,1746,RA BR,0,M,0,0.14,29.26,29.99,3.6,3,4.6
2,24/9/2011,63,51,57,M,48,52,8,0,-,-,RA BR,M,M,M,0.07,29.31,29.98,2.9,4,5.3
1,25/9/2011,64,51,58,-3,53,55,7,0,542,1744,RA,0,M,0,0.08,29.13,29.87,4.1,14,5.5
2,25/9/2011,65,53,59,M,53,55,6,0,-,-,RA BR,M,M,M,0.23,29.18,29.87,4.7,13,5.8
1,26/9/2011,60,53,57,-3,51,53,8,0,543,1742,RA BR,0,M,0,1.21,28.92,29.65,8.8,18,15.4
2,26/9/2011,63,53,58,M,50,53,7,0,-,-,RA BR,M,M,M,0.9,28.98,29.65,8.1,19,12.4
1,27/9/2011,63,54,59,-1,53,55,6,0,544,1741,RA BR,0,M,0,0.31,29,29.71,4.3,6,8.3
2,27/9/2011,63,54,59,M,53,55,6,0,-,-,RA BR,M,M,M,0.25,29.05,29.7,2.4,5,7.1
1,28/9/2011,63,53,58,-1,54,55,7,0,545,1739,RA BR,0,M,0,0.77,29.07,29.78,6.5,32,7
2,28/9/2011,64,53,59,M,54,55,6,0,-,-,RA BR,M,M,M,0.15,29.12,29.77,5.7,32,6.7
1,29/9/2011,66,49,58,-1,51,53,7,0,546,1737,RA BR,0,M,0,0.06,28.98,29.7,11.7,28,13.5
2,29/9/2011,66,51,59,M,50,54,6,0,-,-,RA DZ BR,M,M,M,0.09,29.03,29.7,11.2,27,12.7
1,30/9/2011,57,45,51,-8,41,47,14,0,547,1735,RA,0,M,0,0.09,29.32,30.01,14.6,34,15
2,30/9/2011,58,47,53,M,42,47,12,0,-,-,RA,M,M,M,0.17,29.37,30,15.4,34,16.3
1,1/10/2011,56,42,49,-9,40,45,16,0,548,1734, ,0,M,0,  T,29.53,30.26,9.6,36,10.3
2,1/10/2011,56,44,50,M,40,45,15,0,-,-, ,M,M,M,  T,29.59,30.26,10.7,35,11.2
1,2/10/2011,66,41,54,-4,38,46,11,0,549,1732, ,0,M,0,0,29.47,30.22,4.7,32,5.4
2,2/10/2011,65,41,53,M,39,46,12,0,-,-, ,M,M,M,0,29.54,30.22,4.1,32,4.6
1,3/10/2011,69,44,57,0,45,50,8,0,550,1730, ,0,M,0,0,29.48,30.21,3.4,3,5
2,3/10/2011,70,45,58,M,44,50,7,0,-,-, ,M,M,M,0,29.54,30.2,3.6,2,4.1
1,4/10/2011,76,43,60,3,47,52,5,0,552,1729, ,0,M,0,0,29.52,30.25,1.1,16,2.3
2,4/10/2011,74,46,60,M,47,53,5,0,-,-, ,M,M,M,0,29.58,30.25,0.7,15,1.7
1,5/10/2011,80,49,65,8,48,55,0,0,553,1727, ,0,M,0,0,29.49,30.22,1.9,18,3.2
2,5/10/2011,80,52,66,M,47,55,0,1,-,-, ,M,M,M,0,29.55,30.21,1.3,17,2.9
1,6/10/2011,81,50,66,10,51,58,0,1,554,1725, ,0,M,0,0,29.5,30.23,3.8,15,4.6
2,6/10/2011,81,56,69,M,50,58,0,4,-,-, ,M,M,M,0,29.57,30.22,3.9,15,4.6
1,7/10/2011,84,54,69,13,53,59,0,4,555,1724, ,0,M,0,0,29.52,30.25,7.5,18,7.7
2,7/10/2011,84,59,72,M,51,59,0,7,-,-, ,M,M,M,0,29.59,30.24,6.4,17,6.8
1,8/10/2011,82,54,68,12,54,60,0,3,556,1722, ,0,M,0,0,29.56,30.27,7.2,19,7.6
2,8/10/2011,82,61,72,M,53,60,0,7,-,-, ,M,M,M,0,29.62,30.27,6.3,19,6.9
1,9/10/2011,80,52,66,11,51,58,0,1,557,1720, ,0,M,0,0,29.55,30.29,2.8,9,3.8
2,9/10/2011,80,56,68,M,51,58,0,3,-,-, ,M,M,M,0,29.62,30.28,3.1,10,3.8
1,10/10/2011,76,54,65,10,51,57,0,0,558,1719, ,0,M,0,0,29.39,30.13,5.2,16,6
2,10/10/2011,77,58,68,M,49,58,0,3,-,-, ,M,M,M,0,29.45,30.12,5.9,16,6.4
1,11/10/2011,79,57,68,14,54,60,0,3,559,1717, ,0,M,0,0,29.23,29.97,4.1,15,4.9
2,11/10/2011,78,58,68,M,52,59,0,3,-,-, ,M,M,M,0,29.29,29.97,3.8,13,4.6
1,12/10/2011,78,55,67,13,52,58,0,2,600,1715, ,0,M,0,0,29.03,29.77,7,14,8.1
2,12/10/2011,77,57,67,M,51,58,0,2,-,-, ,M,M,M,0,29.08,29.76,6,14,6.8
1,13/10/2011,66,52,59,6,55,58,6,0,602,1714,RA BR,0,M,0,0.28,28.81,29.54,4.3,26,7
2,13/10/2011,64,52,58,M,55,57,7,0,-,-,RA BR,M,M,M,0.49,28.87,29.53,2.8,24,6
1,14/10/2011,62,48,55,2,41,48,10,0,603,1712, ,0,M,0,0,28.9,29.6,15.4,28,15.6
2,14/10/2011,61,49,55,M,41,48,10,0,-,-, ,M,M,M,0,28.97,29.61,15.1,27,15.3
1,15/10/2011,62,47,55,2,36,46,10,0,604,1711, ,0,M,0,0,29.1,29.8,14.8,27,15.3
2,15/10/2011,61,47,54,M,36,46,11,0,-,-, ,M,M,M,0,29.18,29.81,14.9,26,15.1
1,16/10/2011,62,48,55,3,39,46,10,0,605,1709,RA,0,M,0,0.17,29.08,29.81,7.4,28,8.5
2,16/10/2011,60,46,53,M,39,46,12,0,-,-,RA,M,M,M,0.12,29.15,29.81,6.7,26,8.1
1,17/10/2011,59,41,50,-2,33,42,15,0,606,1707, ,0,M,0,0,29.11,29.85,10.2,26,10.4
2,17/10/2011,57,40,49,M,33,42,16,0,-,-, ,M,M,M,0,29.18,29.86,11.2,25,11.3
1,18/10/2011,54,41,48,-3,37,43,17,0,607,1706,RA,0,M,0,0.06,29.09,29.83,6.4,1,8.5
2,18/10/2011,54,40,47,M,38,43,18,0,-,-,RA DZ BR,M,M,M,0.02,29.15,29.83,5.3,36,7.2
1,19/10/2011,49,44,47,-4,40,44,18,0,608,1704,RA BR,0,M,0,0.85,28.93,29.69,17.1,36,18
2,19/10/2011,49,44,47,M,41,44,18,0,-,-,RA BR,M,M,M,0.84,28.97,29.67,19.6,1,19.9
1,20/10/2011,47,43,45,-5,37,42,20,0,610,1703,RA,0,M,0,0.08,29,29.69,15.8,32,16.1
2,20/10/2011,46,42,44,M,38,42,21,0,-,-,RA,M,M,M,0.07,29.05,29.69,14.4,31,14.9
1,21/10/2011,55,38,47,-3,34,41,18,0,611,1701, ,0,M,0,0,29.32,30.03,4.6,29,5.4
2,21/10/2011,54,37,46,M,34,41,19,0,-,-, ,M,M,M,0,29.39,30.04,4.3,28,5.7
1,22/10/2011,66,34,50,0,37,44,15,0,612,1660, ,0,M,0,0,29.28,30.02,3.2,23,3.7
2,22/10/2011,66,38,52,M,37,45,13,0,-,-, ,M,M,M,0,29.35,30.03,3.7,21,3.9
1,23/10/2011,68,38,53,4,41,48,12,0,613,1658,TSRA RA BR,0,M,0,0.2,29.19,29.93,6.1,22,6.9
2,23/10/2011,67,41,54,M,42,49,11,0,-,-,TSRA RA,M,M,M,0.22,29.25,29.94,5.9,23,6.9
1,24/10/2011,63,45,54,5,39,46,11,0,614,1657, ,0,M,0,0,29.34,30.05,5.7,28,7.3
2,24/10/2011,63,45,54,M,39,47,11,0,-,-,RA,M,M,M,0.06,29.41,30.05,5,27,7.1
1,25/10/2011,74,45,60,12,46,53,5,0,616,1656,RA,0,M,0,0.02,29.11,29.86,7.6,19,11.9
2,25/10/2011,74,49,62,M,45,53,3,0,-,-,TS TSRA BR,M,M,M,0.13,29.19,29.87,9,19,10.8
1,26/10/2011,53,47,50,2,42,46,15,0,617,1654, ,0,M,0,0,29.19,29.91,12.4,36,12.6
2,26/10/2011,54,47,51,M,42,46,14,0,-,-,BR,M,M,M,0,29.24,29.9,13.9,36,14.2
1,27/10/2011,53,39,46,-2,37,42,19,0,618,1653,RA,0,M,0,0.12,29.34,30.04,3.6,35,5.8
2,27/10/2011,51,38,45,M,38,42,20,0,-,-,RA BR,M,M,M,0.16,29.4,30.05,3.5,1,6.9
1,28/10/2011,55,35,45,-2,33,40,20,0,619,1651, ,0,M,0,0.03,29.36,30.1,4.9,22,5.6
2,28/10/2011,54,36,45,M,32,40,20,0,-,-, ,M,M,M,0,29.43,30.12,5.2,21,5.7
1,29/10/2011,55,34,45,-2,30,38,20,0,620,1650, ,0,M,0,0,29.34,30.07,4.6,28,5.2
2,29/10/2011,54,36,45,M,29,38,20,0,-,-, ,M,M,M,0,29.4,30.08,3.8,26,4.8
1,30/10/2011,57,33,45,-1,36,41,20,0,622,1649,RA BR,0,M,0,0.17,29.27,30.02,10.6,19,11.1
2,30/10/2011,57,37,47,M,34,42,18,0,-,-,RA,M,M,M,0.11,29.34,30.03,10.6,19,11.2
1,31/10/2011,53,36,45,-1,36,40,20,0,623,1647,BR,0,M,0,0,29.34,30.06,3.9,25,4.8
2,31/10/2011,53,39,46,M,35,41,19,0,-,-,BR,M,M,M,0,29.41,30.08,4.4,24,5.1
1,1/5/2012,65,49,57,4,52,55,8,0,448,1849,RA BR HZ,0,M,0,0.09,29.18,29.92,6.2,12,7.7
2,1/5/2012,64,52,58,M,53,56,7,0,-,-,RA BR HZ,M,M,M,0.32,29.24,29.92,5.5,12,6.3
1,2/5/2012,80,58,69,15,60,64,0,4,447,1850,FG+ BR,0,M,0,0,29.12,29.84,8.1,21,10.1
2,2/5/2012,78,60,69,M,60,64,0,4,-,-,BR,M,M,M,  T,29.19,29.83,7.5,20,9.6
1,3/5/2012,86,66,76,22,65,69,0,11,446,1851,TS TSRA,0,M,  T,1.34,29.16,29.86,10.8,21,12
2,3/5/2012,86,69,78,M,64,69,0,13,-,-,TSRA RA BR VCTS,M,M,M,0.07,29.23,29.86,12.8,21,13.3
